ID,Equation,Answer,Type,Complexity,Method_Used,Output_Answer,IsCorrect,Latency_ms,Invocations,CPU_Cycles,RAM_Peak_MB,Env_Status,Network_Bytes_Sent/Received
chal-650,( 22.0 / 11.0 ),2,Common-Division,0.5,API_REST_Wolfram,2.0,1,418.44749986194074,1,0.0,0,API_OK,96/2289
chal-746,( ( 173.0 - 86.0 ) + 103.0 ),190,Addition,1.0,API_REST_Wolfram,190.0,1,441.04239996522665,1,0.015625,0,API_OK,117/2380
chal-701,( 6.0 - 2.0 ),4,Subtraction,0.5,API_REST_Wolfram,4.0,1,462.31379988603294,1,0.0,0.00390625,API_OK,94/2793
chal-106,( 16.0 * 6.0 ),96,Multiplication,0.5,API_REST_Wolfram,96.0,1,409.51330005191267,1,0.015625,0.0078125,API_OK,95/2282
chal-920,( 4.0 / 2.0 ),2,Common-Division,0.5,API_REST_Wolfram,2.0,1,404.3250000104308,1,0.015625,0,API_OK,94/2281
chal-652,( 11.0 - ( 9.0 - 4.0 ) ),6,Subtraction,1.0,API_REST_Wolfram,6.0,1,535.9127998817712,1,0.0,0.02734375,API_OK,113/2870
chal-367,( 460.0 / 5.0 ),92,Common-Division,0.5,API_REST_Wolfram,92.0,1,406.7638001870364,1,0.0,0.00390625,API_OK,96/2317
chal-620,( 21.0 + 7.0 ),28,Addition,0.5,API_REST_Wolfram,28.0,1,449.8584000393748,1,0.0,0,API_OK,95/2830
chal-906,( ( 2.0 * 12.0 ) / 4.0 ),6,Common-Division,1.0,API_REST_Wolfram,6.0,1,511.75409997813404,1,0.0,0.0234375,API_OK,113/2314
chal-316,( 90.0 / 5.0 ),18,Common-Division,0.5,API_REST_Wolfram,18.0,1,405.6073999963701,1,0.0,0,API_OK,95/2307
chal-43,( 177.0 * 46.0 ),8142,Multiplication,0.5,API_REST_Wolfram,8142.0,1,384.3232998624444,1,0.0,0,API_OK,97/2313
chal-131,( 20.0 - 11.0 ),9,Subtraction,0.5,API_REST_Wolfram,9.0,1,405.2143001463264,1,0.0,0.01171875,API_OK,96/2263
chal-441,( 88.0 + 53.0 ),141,Addition,0.5,API_REST_Wolfram,141.0,1,414.0881998464465,1,0.0,0.015625,API_OK,96/2321
chal-152,( ( 544.0 * 10 ) * 32.0 ),174080,Multiplication,1.0,API_REST_Wolfram,174080.0,1,532.668299973011,1,0.0,0,API_OK,114/2367
chal-589,( 315.0 + 291.0 ),606,Addition,0.5,API_REST_Wolfram,606.0,1,387.16619997285306,1,0.0,0.0078125,API_OK,98/2330
chal-37,( 246.0 + 703.0 ),949,Addition,0.5,API_REST_Wolfram,949.0,1,402.68999990075827,1,0.0,0,API_OK,98/2340
chal-153,( 10.0 * 45.0 ),450,Multiplication,0.5,API_REST_Wolfram,450.0,1,447.1178001258522,1,0.0,0,API_OK,96/2318
chal-677,( 19.0 - 4.0 ),15,Subtraction,0.5,API_REST_Wolfram,15.0,1,477.5229000952095,1,0.015625,0.0234375,API_OK,95/2832
chal-961,( 84.0 + 8.0 ),92,Addition,0.5,API_REST_Wolfram,92.0,1,441.67019985616207,1,0.015625,0,API_OK,95/2822
chal-602,( 28.0 + 42.0 ),70,Addition,0.5,API_REST_Wolfram,70.0,1,481.58559994772077,1,0.0,0,API_OK,96/2289
chal-438,( 6.0 + 2.0 ),8,Addition,0.5,API_REST_Wolfram,8.0,1,510.87499991990626,1,0.015625,0.00390625,API_OK,94/2792
chal-453,( 8.0 - 5.0 ),3,Subtraction,0.5,API_REST_Wolfram,3.0,1,489.0187999699265,1,0.015625,0.0078125,API_OK,94/2258
chal-786,( 35.0 / 5.0 ),7,Common-Division,0.5,API_REST_Wolfram,7.0,1,400.6499000824988,1,0.0,0.015625,API_OK,95/2308
chal-269,( 81.0 / 3.0 ),27,Common-Division,0.5,API_REST_Wolfram,27.0,1,414.9005999788642,1,0.0,0,API_OK,95/2319
chal-134,( 13.0 - 12.0 ),1,Subtraction,0.5,API_REST_Wolfram,1.0,1,418.0467000696808,1,0.0,0,API_OK,96/2261
chal-342,( 4.0 / 2.0 ),2,Common-Division,0.5,API_REST_Wolfram,2.0,1,463.7825998943299,1,0.0,0.0078125,API_OK,94/2281
chal-804,( 10.0 - 8.0 ),2,Subtraction,0.5,API_REST_Wolfram,2.0,1,404.1718998923898,1,0.015625,0,API_OK,95/2257
chal-46,( 35.0 - 3.0 ),32,Subtraction,0.5,API_REST_Wolfram,32.0,1,506.8190998863429,1,0.0,0,API_OK,95/2831
chal-284,( ( 9.0 + 7.0 ) - 10.0 ),6,Subtraction,1.0,API_REST_Wolfram,6.0,1,508.56430013664067,1,0.0,0.0078125,API_OK,113/2293
chal-653,( 92.0 / 46.0 ),2,Common-Division,0.5,API_REST_Wolfram,2.0,1,397.4585998803377,1,0.015625,0.01953125,API_OK,96/2289
chal-949,( 157.0 * 146.0 ),22922,Multiplication,0.5,API_REST_Wolfram,22922.0,1,384.8355000372976,1,0.0,0,API_OK,98/2323
chal-53,( 20.0 / 5.0 ),4,Common-Division,0.5,API_REST_Wolfram,4.0,1,423.6089000478387,1,0.0,0.0078125,API_OK,95/2463
chal-822,( 16.0 + 74.0 ),90,Addition,0.5,API_REST_Wolfram,90.0,1,410.6980999931693,1,0.0,0.0234375,API_OK,96/2273
chal-780,( 22.0 * 46.0 ),1012,Multiplication,0.5,API_REST_Wolfram,1012.0,1,411.1587000079453,1,0.0,0,API_OK,96/2301
chal-978,( 58.0 - 33.0 ),25,Subtraction,0.5,API_REST_Wolfram,25.0,1,419.44739990867674,1,0.0,0.015625,API_OK,96/2287
chal-600,( ( 10.0 * 7.0 ) - 2.0 ),68,Subtraction,1.0,API_REST_Wolfram,68.0,1,501.80880003608763,1,0.0,0.0078125,API_OK,113/2871
chal-209,( ( 2.0 + 5.0 ) - 4.0 ),3,Subtraction,1.0,API_REST_Wolfram,3.0,1,884.5366998575628,1,0.0,0,API_OK,112/2291
chal-352,( 9.0 - 4.0 ),5,Subtraction,0.5,API_REST_Wolfram,5.0,1,457.47540006414056,1,0.015625,0.01953125,API_OK,94/2807
chal-216,( 14.0 - 2.0 ),12,Subtraction,0.5,API_REST_Wolfram,12.0,1,479.01490004733205,1,0.0,0.00390625,API_OK,95/2815
chal-289,( 8.0 - 6.0 ),2,Subtraction,0.5,API_REST_Wolfram,2.0,1,442.86089995875955,1,0.0,0,API_OK,94/2253
chal-279,( 140.0 * 187.0 ),26180,Multiplication,0.5,API_REST_Wolfram,26180.0,1,409.2188999056816,1,0.0,0.00390625,API_OK,98/2323
chal-954,( 29.0 - 26.0 ),3,Subtraction,0.5,API_REST_Wolfram,3.0,1,397.496199933812,1,0.0,0,API_OK,96/2267
chal-821,( 137.0 + 105.0 ),242,Addition,0.5,API_REST_Wolfram,242.0,1,394.0190998837352,1,0.0,0,API_OK,98/2334
chal-110,( 58.0 - 35.0 ),23,Subtraction,0.5,API_REST_Wolfram,23.0,1,414.1230001114309,1,0.0,0.01953125,API_OK,96/2291
chal-119,( 489.0 - 479.0 ),10,Subtraction,0.5,API_REST_Wolfram,10.0,1,391.9818999711424,1,0.0,0.00390625,API_OK,98/2276
chal-942,( 18.0 + 5.0 ),23,Addition,0.5,API_REST_Wolfram,23.0,1,446.2365999352187,1,0.015625,0,API_OK,95/2844
chal-138,( 9.0 * 20.0 ),180,Multiplication,0.5,API_REST_Wolfram,180.0,1,410.92019993811846,1,0.0,0.0078125,API_OK,95/2309
chal-107,( 828521.0 - 800059.0 ),28462,Subtraction,0.5,API_REST_Wolfram,28462.0,1,396.71529992483556,1,0.015625,0,API_OK,104/2474
chal-307,( 19.0 - 14.0 ),5,Subtraction,0.5,API_REST_Wolfram,5.0,1,394.0483999904245,1,0.0,0,API_OK,96/2264
chal-973,( 53.0 - 21.0 ),32,Subtraction,0.5,API_REST_Wolfram,32.0,1,455.53630008362234,1,0.0,0.00390625,API_OK,96/2838
chal-9,( 10.0 - 6.0 ),4,Subtraction,0.5,API_REST_Wolfram,4.0,1,437.3522000387311,1,0.0,0.00390625,API_OK,95/2260
chal-823,( 14.0 / 7.0 ),2,Common-Division,0.5,API_REST_Wolfram,2.0,1,438.3250998798758,1,0.015625,0.0078125,API_OK,95/2284
chal-310,( ( 10.0 + 3.0 ) + 7.0 ),20,Addition,1.0,API_REST_Wolfram,20.0,1,438.90800001099706,1,0.03125,0,API_OK,113/2305
chal-557,( 21.0 - ( 5.0 + 9.0 ) ),7,Subtraction,1.0,API_REST_Wolfram,7.0,1,474.38959986902773,1,0.0,0.0078125,API_OK,113/2315
chal-744,( ( 8.0 + 12.0 ) - 3.0 ),17,Subtraction,1.0,API_REST_Wolfram,17.0,1,493.4235999826342,1,0.0,0,API_OK,113/2866
chal-635,( 22.0 + 20.0 ),42,Addition,0.5,API_REST_Wolfram,42.0,1,397.4865998607129,1,0.0,0.00390625,API_OK,96/2282
chal-292,( 19.0 - 13.0 ),6,Subtraction,0.5,API_REST_Wolfram,6.0,1,392.50789978541434,1,0.0,0.0078125,API_OK,96/2261
chal-379,( 15.0 - 12.0 ),3,Subtraction,0.5,API_REST_Wolfram,3.0,1,399.8038999270648,1,0.015625,0,API_OK,96/2267
chal-890,( 13.0 * 16.0 ),208,Multiplication,0.5,API_REST_Wolfram,208.0,1,433.54739993810654,1,0.0,0.02734375,API_OK,96/2311
chal-630,( 12.0 - 2.0 ),10,Subtraction,0.5,API_REST_Wolfram,10.0,1,503.26799997128546,1,0.0,0,API_OK,95/2806
chal-358,( 13.0 - 2.0 ),11,Subtraction,0.5,API_REST_Wolfram,11.0,1,491.1872998345643,1,0.0,0,API_OK,95/2814
chal-713,( 18.0 - 3.0 ),15,Subtraction,0.5,API_REST_Wolfram,15.0,1,512.8659000620246,1,0.0,0.01171875,API_OK,95/2818
chal-621,( 6.0 - 4.0 ),2,Subtraction,0.5,API_REST_Wolfram,2.0,1,608.7172001134604,1,0.03125,0,API_OK,94/2252
chal-519,( 120.0 / 6.0 ),20,Common-Division,0.5,API_REST_Wolfram,20.0,1,424.7775999829173,1,0.0,0.00390625,API_OK,96/2301
chal-663,( 17.0 - 12.0 ),5,Subtraction,0.5,API_REST_Wolfram,5.0,1,676.5075998846442,1,0.0,0.0078125,API_OK,96/2263
chal-551,( ( 41.0 - 6.0 ) / 7.0 ),5,Common-Division,1.0,API_REST_Wolfram,5.0,1,472.46869979426265,1,0.0,0.0078125,API_OK,113/2332
chal-76,( 53.0 * 41.0 ),2173,Multiplication,0.5,API_REST_Wolfram,2173.0,1,395.51069983281195,1,0.0,0.00390625,API_OK,96/2309
chal-103,( ( 3.0 + 4.0 ) - 6.0 ),1,Subtraction,1.0,API_REST_Wolfram,1.0,1,464.83579999767244,1,0.0,0,API_OK,112/2289
chal-577,( ( 15.0 + 18.0 ) - 7.0 ),26,Subtraction,1.0,API_REST_Wolfram,26.0,1,505.78209990635514,1,0.0,0.0078125,API_OK,114/2888
chal-858,( 34.0 - 10.0 ),24,Subtraction,0.5,API_REST_Wolfram,24.0,1,456.0465000104159,1,0.0,0,API_OK,96/2837
chal-10,( 9.0 + 12.0 ),21,Addition,0.5,API_REST_Wolfram,21.0,1,419.9771999847144,1,0.015625,0,API_OK,95/2281
chal-75,( 218.0 + 351.0 ),569,Addition,0.5,API_REST_Wolfram,569.0,1,391.5104998741299,1,0.0,0.01171875,API_OK,98/2340
chal-952,( 5.0 + 11.0 ),16,Addition,0.5,API_REST_Wolfram,16.0,1,439.88670012913644,1,0.015625,0,API_OK,95/2286
chal-469,( 9.0 - ( 3.0 * 2.0 ) ),3,Subtraction,1.0,API_REST_Wolfram,3.0,1,430.55819999426603,1,0.0,0,API_OK,112/2301
chal-308,( ( 301.0 - 157.0 ) / 144.0 ),1,Common-Division,1.0,API_REST_Wolfram,1.0,1,422.8322999551892,1,0.0,0,API_OK,118/2353
chal-135,( 11.0 * 28.0 ),308,Multiplication,0.5,API_REST_Wolfram,308.0,1,419.9877001810819,1,0.0,0.0078125,API_OK,96/2331
chal-860,( 7.0 * 30.0 ),210,Multiplication,0.5,API_REST_Wolfram,210.0,1,440.0714000221342,1,0.015625,0.0078125,API_OK,95/2300
chal-885,( 6.0 / 2.0 ),3,Common-Division,0.5,API_REST_Wolfram,3.0,1,429.1832000017166,1,0.0,0,API_OK,94/2301
chal-245,( 19.0 - 8.0 ),11,Subtraction,0.5,API_REST_Wolfram,11.0,1,473.08539994992316,1,0.0,0.00390625,API_OK,95/2815
chal-642,( ( 4.0 + 22.0 ) + 16.0 ),42,Addition,1.0,API_REST_Wolfram,42.0,1,441.53820001520216,1,0.015625,0,API_OK,114/2318
chal-210,( 30.0 - 23.0 ),7,Subtraction,0.5,API_REST_Wolfram,7.0,1,768.1845999322832,1,0.0,0.03515625,API_OK,96/2266
chal-268,( 12.0 + 17.0 ),29,Addition,0.5,API_REST_Wolfram,29.0,1,430.38080004043877,1,0.0,0,API_OK,96/2288
chal-871,( 18.0 - 8.0 ),10,Subtraction,0.5,API_REST_Wolfram,10.0,1,477.24709985777736,1,0.0,0.01953125,API_OK,95/2806
chal-536,( 492.0 - 11.0 ),481,Subtraction,0.5,API_REST_Wolfram,481.0,1,452.5226999539882,1,0.0,0.0078125,API_OK,97/2894
chal-579,( 18.0 / 2.0 ),9,Common-Division,0.5,API_REST_Wolfram,9.0,1,411.7380999960005,1,0.0,0,API_OK,95/2288
chal-846,( 6.0 - ( 2.0 + 3.0 ) ),1,Subtraction,1.0,API_REST_Wolfram,1.0,1,486.0737998969853,1,0.015625,0.00390625,API_OK,112/2305
chal-969,( ( 13.0 + 10.0 ) + 15.0 ),38,Addition,1.0,API_REST_Wolfram,38.0,1,527.9713999480009,1,0.0,0.01171875,API_OK,115/2345
chal-84,( ( 632.0 + 465.0 ) - 410.0 ),687,Subtraction,1.0,API_REST_Wolfram,687.0,1,488.7212999165058,1,0.015625,0.015625,API_OK,118/2976
chal-41,( 12.0 - 2.0 ),10,Subtraction,0.5,API_REST_Wolfram,10.0,1,495.65369985066354,1,0.0,0,API_OK,95/2806
chal-609,( 12.0 - 7.0 ),5,Subtraction,0.5,API_REST_Wolfram,5.0,1,401.18389995768666,1,0.0,0,API_OK,95/2260
chal-593,( 42.0 / 3.0 ),14,Common-Division,0.5,API_REST_Wolfram,14.0,1,426.63399991579354,1,0.0,0,API_OK,95/2317
chal-854,( 16.0 * 6.0 ),96,Multiplication,0.5,API_REST_Wolfram,96.0,1,442.4304000567645,1,0.0,0,API_OK,95/2282
chal-584,( 7.0 - 3.0 ),4,Subtraction,0.5,API_REST_Wolfram,4.0,1,560.2549000177532,1,0.0,0.00390625,API_OK,94/2793
chal-123,( 8.0 - 4.0 ),4,Subtraction,0.5,API_REST_Wolfram,4.0,1,417.0691000763327,1,0.0,0.01171875,API_OK,94/2270
chal-414,( 16.0 - 8.0 ),8,Subtraction,0.5,API_REST_Wolfram,8.0,1,494.02119987644255,1,0.0,0,API_OK,95/2263
chal-241,( 300.0 - 280.0 ),20,Subtraction,0.5,API_REST_Wolfram,20.0,1,425.7382999639958,1,0.015625,0,API_OK,98/2285
chal-724,( 33.0 / 11.0 ),3,Common-Division,0.5,API_REST_Wolfram,3.0,1,416.4147002156824,1,0.0,0.0078125,API_OK,96/2299
chal-610,( 30.0 + 8.0 ),38,Addition,0.5,API_REST_Wolfram,38.0,1,468.30309997312725,1,0.03125,0.015625,API_OK,95/2830
chal-767,( 20.0 - 6.0 ),14,Subtraction,0.5,API_REST_Wolfram,14.0,1,448.6312000080943,1,0.0,0,API_OK,95/2809
chal-191,( 154.0 - 78.0 ),76,Subtraction,0.5,API_REST_Wolfram,76.0,1,384.54209989868104,1,0.015625,0.0234375,API_OK,97/2296
chal-83,( 6.0 - 4.0 ),2,Subtraction,0.5,API_REST_Wolfram,2.0,1,443.8676000572741,1,0.0,0.0078125,API_OK,94/2253
chal-521,( ( 73.0 + 724.0 ) + 744.0 ),1541,Addition,1.0,API_REST_Wolfram,1541.0,1,429.95739984326065,1,0.015625,0,API_OK,117/2357
chal-877,( 20.0 / 4.0 ),5,Common-Division,0.5,API_REST_Wolfram,5.0,1,454.48800013400614,1,0.0,0.0234375,API_OK,95/2287
chal-806,( 7.0 - 5.0 ),2,Subtraction,0.5,API_REST_Wolfram,2.0,1,416.1747000180185,1,0.0,0.0078125,API_OK,94/2253
chal-784,( 392.0 / 14.0 ),28,Common-Division,0.5,API_REST_Wolfram,28.0,1,394.8633000254631,1,0.0,0,API_OK,97/2327
chal-515,( 10.0 + 4.0 ),14,Addition,0.5,API_REST_Wolfram,14.0,1,456.81410003453493,1,0.015625,0.015625,API_OK,95/2803
chal-489,( 45.0 * 9.0 ),405,Multiplication,0.5,API_REST_Wolfram,405.0,1,430.66329997964203,1,0.0,0.015625,API_OK,95/2311
chal-848,( 6.0 + 4.0 ),10,Addition,0.5,API_REST_Wolfram,10.0,1,414.173899916932,1,0.0,0,API_OK,94/2256
chal-673,( 30.0 - 23.0 ),7,Subtraction,0.5,API_REST_Wolfram,7.0,1,537.8149000462145,1,0.0,0.015625,API_OK,96/2267
chal-59,( 13.0 - 3.0 ),10,Subtraction,0.5,API_REST_Wolfram,10.0,1,499.65979997068644,1,0.0,0,API_OK,95/2806
chal-322,( 167.0 - 89.0 ),78,Subtraction,0.5,API_REST_Wolfram,78.0,1,396.3621000293642,1,0.0,0.0078125,API_OK,97/2302
chal-692,( 232.0 - 86.0 ),146,Subtraction,0.5,API_REST_Wolfram,146.0,1,468.0204000324011,1,0.0,0.01953125,API_OK,97/2881
chal-556,( 37.0 - 36.0 ),1,Subtraction,0.5,API_REST_Wolfram,1.0,1,363.23160002939403,1,0.0,0,API_OK,96/2265
chal-594,( 215.0 / 5.0 ),43,Common-Division,0.5,API_REST_Wolfram,43.0,1,467.37610013224185,1,0.0,0.0078125,API_OK,96/2334
chal-838,( ( 9.0 + 8.0 ) + 17.0 ),34,Addition,1.0,API_REST_Wolfram,34.0,1,480.6556000839919,1,0.0,0.01953125,API_OK,113/2334
chal-223,( 19.0 - 4.0 ),15,Subtraction,0.5,API_REST_Wolfram,15.0,1,470.66839993931353,1,0.0,0,API_OK,95/2817
chal-304,( 12.0 - 11.0 ),1,Subtraction,0.5,API_REST_Wolfram,1.0,1,487.45230003260076,1,0.0,0.02734375,API_OK,96/2261
chal-717,( 4.0 - 3.0 ),1,Subtraction,0.5,API_REST_Wolfram,1.0,1,452.4787999689579,1,0.015625,0.00390625,API_OK,94/2252
chal-159,( ( 31.0 + 27.0 ) * 11.0 ),638,Multiplication,1.0,API_REST_Wolfram,638.0,1,446.47759990766644,1,0.015625,0,API_OK,115/2394
chal-499,( 14.0 - 5.0 ),9,Subtraction,0.5,API_REST_Wolfram,9.0,1,425.2810999751091,1,0.0,0.01953125,API_OK,95/2803
chal-570,( 32.0 / 8.0 ),4,Common-Division,0.5,API_REST_Wolfram,4.0,1,415.9781998023391,1,0.015625,0.0078125,API_OK,95/2288
chal-898,( 17.0 - 11.0 ),6,Subtraction,0.5,API_REST_Wolfram,6.0,1,431.70189997181296,1,0.0,0,API_OK,96/2261
chal-293,( 27.0 - 23.0 ),4,Subtraction,0.5,API_REST_Wolfram,4.0,1,395.4627001658082,1,0.0,0.375,API_OK,96/2264
chal-466,( 46.0 - 43.0 ),3,Subtraction,0.5,API_REST_Wolfram,3.0,1,428.63929993472993,1,0.015625,0.015625,API_OK,96/2281
chal-989,( ( 109.0 + 82.0 ) * 79.0 ),15089,Multiplication,1.0,API_REST_Wolfram,15089.0,1,426.29419988952577,1,0.0,0,API_OK,116/2379
chal-400,( ( 4.0 + 8.0 ) / 3.0 ),4,Common-Division,1.0,API_REST_Wolfram,4.0,1,488.2323001511395,1,0.0,0.01953125,API_OK,112/2342
chal-3,( 26.0 - 9.0 ),17,Subtraction,0.5,API_REST_Wolfram,17.0,1,443.94799997098744,1,0.015625,0.00390625,API_OK,95/2824
chal-887,( 50.0 - 6.0 ),44,Subtraction,0.5,API_REST_Wolfram,44.0,1,479.8824000172317,1,0.0,0,API_OK,95/2826
chal-169,( ( 33.0 + 51.0 ) - 63.0 ),21,Subtraction,1.0,API_REST_Wolfram,21.0,1,434.8301999270916,1,0.0,0,API_OK,115/2324
chal-726,( 242.0 - 136.0 ),106,Subtraction,0.5,API_REST_Wolfram,106.0,1,429.1740001644939,1,0.015625,0,API_OK,98/2316
chal-870,( 26.0 / 13.0 ),2,Common-Division,0.5,API_REST_Wolfram,2.0,1,426.88059993088245,1,0.0,0,API_OK,96/2289
chal-219,( 14.0 / 7.0 ),2,Common-Division,0.5,API_REST_Wolfram,2.0,1,426.7253999132663,1,0.0,0.0078125,API_OK,95/2285
chal-493,( ( 491.0 - 216.0 ) * 1181.0 ),324775,Multiplication,1.0,API_REST_Wolfram,324775.0,1,467.97299990430474,1,0.0,0,API_OK,119/2497
chal-716,( 13.0 - ( 9.0 - 4.0 ) ),8,Subtraction,1.0,API_REST_Wolfram,8.0,1,503.8514998741448,1,0.0,0,API_OK,113/2875
chal-752,( 10.0 - 8.0 ),2,Subtraction,0.5,API_REST_Wolfram,2.0,1,416.56309994868934,1,0.0,0.00390625,API_OK,95/2271
chal-171,( 893835.0 + 644997.0 ),1538832,Addition,0.5,API_REST_Wolfram,1538832.0,1,467.95129985548556,1,0.0,0.03515625,API_OK,104/2659
chal-243,( 52.0 + 38.0 ),90,Addition,0.5,API_REST_Wolfram,90.0,1,412.7448000945151,1,0.0,0,API_OK,96/2273
chal-981,( 15.0 - 10.0 ),5,Subtraction,0.5,API_REST_Wolfram,5.0,1,428.06140007451177,1,0.0,0.01171875,API_OK,96/2264
chal-16,( ( 36.0 - 12.0 ) - 8.0 ),16,Subtraction,1.0,API_REST_Wolfram,16.0,1,508.73979995958507,1,0.0,0.01953125,API_OK,114/2878
chal-554,( 28.0 - 22.0 ),6,Subtraction,0.5,API_REST_Wolfram,6.0,1,527.0614998880774,1,0.015625,0,API_OK,96/2261
chal-668,( 3.0 + 6.0 ),9,Addition,0.5,API_REST_Wolfram,9.0,1,387.4158998951316,1,0.0,0.0078125,API_OK,94/2256
chal-52,( 14.0 - 8.0 ),6,Subtraction,0.5,API_REST_Wolfram,6.0,1,410.91260011307895,1,0.0,0.01953125,API_OK,95/2257
chal-990,( 7.0 - 4.0 ),3,Subtraction,0.5,API_REST_Wolfram,3.0,1,409.43400003015995,1,0.03125,0,API_OK,94/2273
chal-564,( 12.0 - 11.0 ),1,Subtraction,0.5,API_REST_Wolfram,1.0,1,403.61369983293116,1,0.015625,0.03125,API_OK,96/2261
chal-454,( 19.0 - 15.0 ),4,Subtraction,0.5,API_REST_Wolfram,4.0,1,466.98360005393624,1,0.0,0,API_OK,96/2264
chal-78,( 5.0 + 3.0 ),8,Addition,0.5,API_REST_Wolfram,8.0,1,400.4440000280738,1,0.015625,0,API_OK,94/2259
chal-256,( 14.0 - 5.0 ),9,Subtraction,0.5,API_REST_Wolfram,9.0,1,475.5231000017375,1,0.0,0.01953125,API_OK,95/2803
chal-913,( ( 868.0 + 868.0 ) - 281.0 ),1455,Subtraction,1.0,API_REST_Wolfram,1455.0,1,460.14600014314055,1,0.0,0,API_OK,118/2946
chal-718,( 81.0 - 68.0 ),13,Subtraction,0.5,API_REST_Wolfram,13.0,1,398.40629999525845,1,0.0,0,API_OK,96/2282
chal-188,( 78.0 - 22.0 ),56,Subtraction,0.5,API_REST_Wolfram,56.0,1,451.5162999741733,1,0.0,0.01171875,API_OK,96/2835
chal-830,( 17.0 - 16.0 ),1,Subtraction,0.5,API_REST_Wolfram,1.0,1,427.02790000475943,1,0.0,0.0078125,API_OK,96/2261
chal-144,( 60.0 / 10.0 ),6,Common-Division,0.5,API_REST_Wolfram,6.0,1,396.02859993465245,1,0.015625,0,API_OK,96/2303
chal-967,( 38.0 / 19.0 ),2,Common-Divison,0.5,API_REST_Wolfram,2.0,1,421.3505999650806,1,0.0,0.01953125,API_OK,96/3043
chal-815,( ( 563.0 + 558.0 ) + 332.0 ),1453,Addition,1.0,API_REST_Wolfram,1453.0,1,479.2587000411004,1,0.0,0,API_OK,118/2945
chal-706,( 78.0 + 48.0 ),126,Addition,0.5,API_REST_Wolfram,126.0,1,407.9250998329371,1,0.015625,0,API_OK,96/2329
chal-924,( ( 4.0 * 20.0 ) - 18.0 ),62,Subtraction,1.0,API_REST_Wolfram,62.0,1,515.2036000508815,1,0.0,0.00390625,API_OK,114/2863
chal-255,( ( 700.0 + 700.0 ) + 142.0 ),1542,Addition,1.0,API_REST_Wolfram,1542.0,1,522.0727999694645,1,0.0,0.00390625,API_OK,118/2945
chal-112,( 38.0 * 49.0 ),1862,Multiplication,0.5,API_REST_Wolfram,1862.0,1,439.13300009444356,1,0.0,0.01171875,API_OK,96/2309
chal-348,( 527.0 + 554.0 ),1081,Addition,0.5,API_REST_Wolfram,1081.0,1,386.94029999896884,1,0.015625,0,API_OK,98/2326
chal-413,( ( 36.0 + 13.0 ) + 49.0 ),98,Addition,1.0,API_REST_Wolfram,98.0,1,449.61349992081523,1,0.015625,0,API_OK,115/2331
chal-63,( 52.0 / 26.0 ),2,Common-Division,0.5,API_REST_Wolfram,2.0,1,397.8750000242144,1,0.0,0.00390625,API_OK,96/2303
chal-101,( ( 3.0 + 5.0 ) + 2.0 ),10,Addition,1.0,API_REST_Wolfram,10.0,1,532.4924001470208,1,0.0,0.00390625,API_OK,112/2832
chal-662,( ( 201.0 + 217.0 ) * 14.0 ),5852,Multiplication,1.0,API_REST_Wolfram,5852.0,1,431.30060005933046,1,0.0,0,API_OK,117/2375
chal-670,( ( 3.0 + 5.0 ) + 2.0 ),10,Addition,1.0,API_REST_Wolfram,10.0,1,526.6442999709398,1,0.015625,0.00390625,API_OK,112/2832
chal-690,( 27.0 + 53.0 ),80,Addition,0.5,API_REST_Wolfram,80.0,1,439.637899864465,1,0.0,0,API_OK,96/2285
chal-56,( 154.0 + 50.0 ),204,Addition,0.5,API_REST_Wolfram,204.0,1,440.32970000989735,1,0.0,0,API_OK,97/2870
chal-479,( 24.0 * 45.0 ),1080,Multiplication,0.5,API_REST_Wolfram,1080.0,1,406.06820001266897,1,0.015625,0.0078125,API_OK,96/2319
chal-421,( 12.0 - 11.0 ),1,Subtraction,0.5,API_REST_Wolfram,1.0,1,410.27410002425313,1,0.0,0,API_OK,96/2275
chal-756,( 42.0 / 2.0 ),21,Common-Division,0.5,API_REST_Wolfram,21.0,1,409.7351999953389,1,0.0,0,API_OK,95/2309
